epoch,train_loss,train_acc,val_loss,val_acc
1,0.6015509723822275,0.84695,0.1569020186305046,0.9549
2,0.29868561323483783,0.91855,0.1116965609639883,0.9677
3,0.24674988242586454,0.9333833333333333,0.09727354184053838,0.9713
4,0.21819851483106614,0.9414666666666667,0.09201725428141654,0.9737
5,0.2070980078160763,0.9435166666666667,0.09042428335910663,0.9733
6,0.18026292981704076,0.9519166666666666,0.07695641071405261,0.9772
7,0.16313243259191512,0.9552666666666667,0.07524799505406991,0.9774
8,0.15550233964323998,0.95785,0.07710539354486391,0.9771
9,0.152164277668794,0.95825,0.0734530529640615,0.9786
10,0.14948360910117625,0.9594333333333334,0.07381070457329042,0.9785
